# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.4.1

"blocks::world:-2630.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2631.5,86.5,-135.5::placedbyplayer", boolean, 01
"blocks::world:-2631.5,86.5,-136.5::placedbyplayer", boolean, 01
"blocks::world:-2631.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2631.5,86.5,-138.5::placedbyplayer", boolean, 01
"blocks::world:-2631.5,86.5,-139.5::placedbyplayer", boolean, 01
"blocks::world:-2631.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2631.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2632.5,78.5,-161.5::armor", long, 0000000000000006
"blocks::world:-2632.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2632.5,86.5,-138.5::placedbyplayer", boolean, 01
"blocks::world:-2632.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2632.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2633.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2633.5,86.5,-138.5::placedbyplayer", boolean, 01
"blocks::world:-2633.5,86.5,-140.5::placedbyplayer", boolean, 01
"blocks::world:-2633.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2633.5,87.5,-140.5::placedbyplayer", boolean, 01
"blocks::world:-2633.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2633.5,88.5,-138.5::placedbyplayer", boolean, 01
"blocks::world:-2634.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2634.5,86.5,-138.5::placedbyplayer", boolean, 01
"blocks::world:-2634.5,86.5,-140.5::placedbyplayer", boolean, 01
"blocks::world:-2634.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2634.5,87.5,-140.5::placedbyplayer", boolean, 01
"blocks::world:-2634.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2635.5,86.5,-128.5::placedbyplayer", boolean, 01
"blocks::world:-2635.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2635.5,86.5,-138.5::placedbyplayer", boolean, 01
"blocks::world:-2635.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2635.5,87.5,-140.5::placedbyplayer", boolean, 01
"blocks::world:-2635.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2636.5,86.5,-124.5::placedbyplayer", boolean, 01
"blocks::world:-2636.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2636.5,86.5,-138.5::placedbyplayer", boolean, 01
"blocks::world:-2636.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2636.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2637.5,86.5,-116.5::placedbyplayer", boolean, 01
"blocks::world:-2637.5,86.5,-128.5::armor", long, FFFFFFFFFFFFFFFE
"blocks::world:-2637.5,86.5,-128.5::placedbyplayer", boolean, 01
"blocks::world:-2637.5,86.5,-128.5::type", string, 8009776F726B62656E6368
"blocks::world:-2637.5,86.5,-135.5::placedbyplayer", boolean, 01
"blocks::world:-2637.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2637.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2637.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2638.5,86.5,-128.5::armor", long, 0000000000000002
"blocks::world:-2638.5,86.5,-131.5::placedbyplayer", boolean, 01
"blocks::world:-2638.5,86.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2638.5,86.5,-140.5::placedbyplayer", boolean, 01
"blocks::world:-2638.5,87.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2638.5,87.5,-140.5::placedbyplayer", boolean, 01
"blocks::world:-2639.5,86.5,-128.5::armor", long, FFFFFFFFFFFFFFFE
"blocks::world:-2639.5,86.5,-128.5::placedbyplayer", boolean, 01
"blocks::world:-2639.5,86.5,-128.5::type", string, 8009776F726B62656E6368
"blocks::world:-2639.5,86.5,-131.5::placedbyplayer", boolean, 01
"blocks::world:-2639.5,88.5,-137.5::placedbyplayer", boolean, 01
"blocks::world:-2640.5,86.5,-128.5::armor", long, 0000000000000002
"blocks::world:-2641.5,86.5,-128.5::armor", long, 0000000000000001
"blocks::world:-2641.5,86.5,-129.5::armor", long, 0000000000000001
"blocks::world:-2641.5,86.5,-130.5::armor", long, 0000000000000002
"blocks::world:-2642.5,72.5,51.5::armor", double, BFF0000000000000
"blocks::world:-2642.5,86.5,-128.5::armor", long, 0000000000000002
"blocks::world:-2643.5,86.5,-123.5::armor", long, 0000000000000001
"blocks::world:-2643.5,86.5,-124.5::armor", long, 0000000000000001
"blocks::world:-2643.5,86.5,-125.5::armor", long, 0000000000000001
"blocks::world:-2644.5,86.5,-125.5::armor", long, 0000000000000003
"blocks::world:-2645.5,72.5,49.5::armor", double, BFF0000000000000
"blocks::world:-2645.5,76.5,-154.5::armor", long, 0000000000000002
"blocks::world:-2646.5,72.5,50.5::armor", double, BFF0000000000000
"blocks::world:-2646.5,72.5,51.5::armor", double, BFF0000000000000
"blocks::world:-2646.5,84.5,-154.5::armor", long, 0000000000000004
"blocks::world:-2646.5,84.5,-155.5::armor", long, 0000000000000005
"blocks::world:-2647.5,72.5,51.5::armor", double, BFF0000000000000
"blocks::world:-2648.5,76.5,-161.5::armor", long, 0000000000000004
"blocks::world:-2648.5,77.5,-161.5::armor", long, 0000000000000003
"blocks::world:-2648.5,78.5,-160.5::armor", long, 0000000000000000
"blocks::world:-2648.5,78.5,-161.5::armor", long, 0000000000000005
"blocks::world:-2649.5,77.5,-160.5::armor", long, 0000000000000004
"blocks::world:-2650.5,72.5,-95.5::armor", long, 0000000000000000
"blocks::world:-2662.5,72.5,90.5::armor", long, FFFFFFFFFFFFFFFE
"blocks::world:-2662.5,72.5,90.5::placedbyplayer", boolean, 01
"blocks::world:-2662.5,72.5,90.5::type", string, 8009776F726B62656E6368
"blocks::world:-2663.5,72.5,92.5::armor", long, 0000000000000006
"blocks::world:-2664.5,72.5,-98.5::armor", long, 0000000000000007
"blocks::world:-2664.5,72.5,93.5::placedbyplayer", boolean, 01
"blocks::world:-2664.5,73.5,-98.5::armor", long, 0000000000000006
"blocks::world:-2664.5,75.5,-98.5::armor", long, 0000000000000003
"blocks::world:-2664.5,76.5,-98.5::armor", long, 0000000000000004
"blocks::world:-2664.5,81.5,138.5::placedbyplayer", boolean, 01
"blocks::world:-2664.5,82.5,139.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,73.5,93.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,73.5,114.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,74.5,120.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,74.5,124.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,75.5,126.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,80.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,83.5,154.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,83.5,155.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,84.5,154.5::placedbyplayer", boolean, 01
"blocks::world:-2665.5,84.5,155.5::placedbyplayer", boolean, 01
"blocks::world:-2666.5,78.5,139.5::placedbyplayer", boolean, 01
"blocks::world:-2666.5,78.5,140.5::placedbyplayer", boolean, 01
"blocks::world:-2666.5,79.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2666.5,80.5,144.5::placedbyplayer", boolean, 01
"blocks::world:-2667.5,74.5,128.5::placedbyplayer", boolean, 01
"blocks::world:-2667.5,77.5,137.5::block", itemstack, 810576616C756520803B76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A2020747970653A204C45415645530A
"blocks::world:-2667.5,77.5,137.5::grass", boolean, 01
"blocks::world:-2667.5,77.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2667.5,78.5,137.5::block", itemstack, 810576616C756520804776616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A2020747970653A204C45415645530A202064616D6167653A20370A
"blocks::world:-2667.5,78.5,137.5::grass", boolean, 01
"blocks::world:-2667.5,78.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2667.5,83.5,156.5::placedbyplayer", boolean, 01
"blocks::world:-2668.5,73.5,-62.5::armor", long, 0000000000000007
"blocks::world:-2668.5,73.5,112.5::placedbyplayer", boolean, 01
"blocks::world:-2668.5,75.5,128.5::placedbyplayer", boolean, 01
"blocks::world:-2668.5,78.5,139.5::block", itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D4461746186076973416C6961730F01046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C756520802E76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A096974656D466C61677303000000010A6973416E797468696E670F00026964030000001F086974656D466F726D0F0006616D6F756E7403FFFFFFFF046974656D000A676C6F62616C4D6574610005626C6F636B00
"blocks::world:-2668.5,78.5,139.5::grass", boolean, 01
"blocks::world:-2668.5,78.5,139.5::placedbyplayer", boolean, 01
"blocks::world:-2668.5,83.5,165.5::placedbyplayer", boolean, 01
"blocks::world:-2668.5,84.5,153.5::placedbyplayer", boolean, 01
"blocks::world:-2668.5,85.5,155.5::placedbyplayer", boolean, 01
"blocks::world:-2669.5,75.5,128.5::placedbyplayer", boolean, 01
"blocks::world:-2669.5,84.5,150.5::placedbyplayer", boolean, 01
"blocks::world:-2670.5,83.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2671.5,72.5,125.5::placedbyplayer", boolean, 01
"blocks::world:-2671.5,73.5,125.5::armor", long, 0000000000000005
"blocks::world:-2671.5,73.5,125.5::placedbyplayer", boolean, 01
"blocks::world:-2671.5,78.5,151.5::armor", double, BFF0000000000000
"blocks::world:-2671.5,83.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2672.5,83.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2672.5,83.5,141.5::placedbyplayer", boolean, 01
"blocks::world:-2673.5,74.5,112.5::placedbyplayer", boolean, 01
"blocks::world:-2673.5,78.5,147.5::placedbyplayer", boolean, 01
"blocks::world:-2673.5,80.5,154.5::placedbyplayer", boolean, 01
"blocks::world:-2674.5,71.5,121.5::placedbyplayer", boolean, 01
"blocks::world:-2674.5,71.5,122.5::placedbyplayer", boolean, 01
"blocks::world:-2674.5,71.5,123.5::placedbyplayer", boolean, 01
"blocks::world:-2674.5,74.5,128.5::armor", double, BFF0000000000000
"blocks::world:-2674.5,74.5,128.5::placedbyplayer", boolean, 01
"blocks::world:-2674.5,75.5,112.5::placedbyplayer", boolean, 01
"blocks::world:-2674.5,84.5,141.5::placedbyplayer", boolean, 01
"blocks::world:-2674.5,84.5,142.5::placedbyplayer", boolean, 01
"blocks::world:-2675.5,71.5,121.5::placedbyplayer", boolean, 01
"blocks::world:-2675.5,84.5,142.5::placedbyplayer", boolean, 01
"blocks::world:-2676.5,71.5,-96.5::armor", long, 0000000000000003
"blocks::world:-2676.5,80.5,139.5::placedbyplayer", boolean, 01
"blocks::world:-2676.5,80.5,144.5::placedbyplayer", boolean, 01
"blocks::world:-2676.5,83.5,165.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,71.5,-97.5::armor", long, 0000000000000003
"blocks::world:-2677.5,72.5,124.5::armor", long, FFFFFFFFFFFFFFFE
"blocks::world:-2677.5,72.5,124.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,72.5,124.5::type", string, 8009776F726B62656E6368
"blocks::world:-2677.5,72.5,126.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,74.5,112.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,77.5,-57.5::armor", long, 0000000000000001
"blocks::world:-2677.5,80.5,154.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,84.5,145.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,84.5,148.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,84.5,152.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,84.5,153.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,85.5,146.5::placedbyplayer", boolean, 01
"blocks::world:-2677.5,85.5,152.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,72.5,-75.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,73.5,112.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,73.5,128.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,74.5,128.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,77.5,140.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,78.5,155.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,81.5,141.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,81.5,142.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,81.5,143.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,82.5,148.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,82.5,152.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,82.5,155.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,83.5,146.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,83.5,150.5::placedbyplayer", boolean, 01
"blocks::world:-2678.5,87.5,175.5::placedbyplayer", boolean, 01
"blocks::world:-2679.5,72.5,125.5::placedbyplayer", boolean, 01
"blocks::world:-2679.5,72.5,126.5::block", itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D4461746186076973416C6961730F01046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C756520802E76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A096974656D466C61677303000000010A6973416E797468696E670F00026964030000001F086974656D466F726D0F0006616D6F756E7403FFFFFFFF046974656D000A676C6F62616C4D6574610005626C6F636B00
"blocks::world:-2679.5,72.5,126.5::grass", boolean, 01
"blocks::world:-2679.5,72.5,126.5::placedbyplayer", boolean, 01
"blocks::world:-2679.5,73.5,125.5::placedbyplayer", boolean, 01
"blocks::world:-2679.5,73.5,126.5::placedbyplayer", boolean, 01
"blocks::world:-2679.5,74.5,-172.5::placedbyplayer", boolean, 01
"blocks::world:-2679.5,74.5,112.5::placedbyplayer", boolean, 01
"blocks::world:-2679.5,86.5,175.5::placedbyplayer", boolean, 01
"blocks::world:-2680.5,72.5,-74.5::placedbyplayer", boolean, 01
"blocks::world:-2680.5,85.5,175.5::placedbyplayer", boolean, 01
"blocks::world:-2681.5,74.5,116.5::placedbyplayer", boolean, 01
"blocks::world:-2681.5,84.5,175.5::placedbyplayer", boolean, 01
"blocks::world:-2682.5,78.5,160.5::placedbyplayer", boolean, 01
"blocks::world:-2683.5,72.5,-37.5::placedbyplayer", boolean, 01
"blocks::world:-2683.5,83.5,175.5::placedbyplayer", boolean, 01
"blocks::world:-2684.5,77.5,-144.5::placedbyplayer", boolean, 01
"blocks::world:-2684.5,80.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2685.5,72.5,-69.5::armor", long, 0000000000000005
"blocks::world:-2685.5,97.5,-180.5::placedbyplayer", boolean, 01
"blocks::world:-2686.5,72.5,-71.5::armor", double, BFF0000000000000
"blocks::world:-2686.5,78.5,160.5::placedbyplayer", boolean, 01
"blocks::world:-2687.5,72.5,-104.5::armor", long, 0000000000000004
"blocks::world:-2687.5,76.5,137.5::placedbyplayer", boolean, 01
"blocks::world:-2687.5,76.5,141.5::placedbyplayer", boolean, 01
"blocks::world:-2687.5,78.5,160.5::placedbyplayer", boolean, 01
"blocks::world:-2687.5,83.5,168.5::placedbyplayer", boolean, 01
"blocks::world:-2687.5,84.5,168.5::placedbyplayer", boolean, 01
"blocks::world:-2688.5,72.5,-70.5::armor", long, 0000000000000005
"blocks::world:-2688.5,83.5,168.5::block", itemtype, 8603616C6C0F00057479706573800941727261794C697374810676616C7565733080064F626A6563748001800B4E65774974656D4461746186076973416C6961730F01046D6574618022436F6E66696775726174696F6E53657269616C697A61626C655F4974656D4D657461810576616C756520802E76616C75653A0A20203D3D3A204974656D4D6574610A20206D6574612D747970653A20554E53504543494649430A096974656D466C61677303000000010A6973416E797468696E670F00026964030000001F086974656D466F726D0F0006616D6F756E7403FFFFFFFF046974656D000A676C6F62616C4D6574610005626C6F636B00
"blocks::world:-2688.5,83.5,168.5::grass", boolean, 01
"blocks::world:-2688.5,83.5,168.5::placedbyplayer", boolean, 01
"blocks::world:-2688.5,84.5,168.5::placedbyplayer", boolean, 01
"blocks::world:-2689.5,72.5,-71.5::armor", long, 0000000000000006
"blocks::world:-2689.5,73.5,-70.5::armor", long, FFFFFFFFFFFFFFFF
"blocks::world:-2689.5,76.5,170.5::placedbyplayer", boolean, 01
"blocks::world:-2689.5,79.5,169.5::block", itemstack, 810576616C756520803B76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A2020747970653A204C45415645530A
"blocks::world:-2689.5,79.5,169.5::grass", boolean, 01
"blocks::world:-2689.5,79.5,169.5::placedbyplayer", boolean, 01
"blocks::world:-2689.5,84.5,168.5::placedbyplayer", boolean, 01
"blocks::world:-2689.5,85.5,168.5::placedbyplayer", boolean, 01
"blocks::world:-2690.5,72.5,-71.5::armor", long, 0000000000000005
"blocks::world:-2690.5,73.5,-33.5::placedbyplayer", boolean, 01
"blocks::world:-2690.5,79.5,169.5::placedbyplayer", boolean, 01
"blocks::world:-2691.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2692.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2692.5,81.5,172.5::placedbyplayer", boolean, 01
"blocks::world:-2693.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2694.5,72.5,-101.5::armor", double, BFF0000000000000
"blocks::world:-2694.5,72.5,-101.5::placedbyplayer", boolean, 01
"blocks::world:-2694.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2695.5,72.5,-101.5::armor", double, BFF0000000000000
"blocks::world:-2695.5,72.5,-101.5::placedbyplayer", boolean, 00
"blocks::world:-2695.5,72.5,-102.5::armor", double, BFF0000000000000
"blocks::world:-2695.5,72.5,-104.5::armor", long, 0000000000000004
"blocks::world:-2695.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2695.5,77.5,162.5::placedbyplayer", boolean, 01
"blocks::world:-2695.5,77.5,163.5::placedbyplayer", boolean, 01
"blocks::world:-2696.5,72.5,-51.5::armor", double, BFF0000000000000
"blocks::world:-2696.5,72.5,-59.5::armor", double, BFF0000000000000
"blocks::world:-2696.5,72.5,-102.5::armor", double, BFF0000000000000
"blocks::world:-2696.5,72.5,-102.5::placedbyplayer", boolean, 00
"blocks::world:-2696.5,72.5,-103.5::armor", double, BFF0000000000000
"blocks::world:-2696.5,72.5,-103.5::placedbyplayer", boolean, 00
"blocks::world:-2696.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2696.5,78.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2697.5,72.5,-51.5::placedbyplayer", boolean, 01
"blocks::world:-2697.5,72.5,-103.5::armor", long, FFFFFFFFFFFFFFFF
"blocks::world:-2697.5,72.5,-103.5::placedbyplayer", boolean, 01
"blocks::world:-2697.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2697.5,79.5,164.5::placedbyplayer", boolean, 01
"blocks::world:-2697.5,79.5,165.5::placedbyplayer", boolean, 01
"blocks::world:-2697.5,79.5,170.5::armor", long, 0000000000000000
"blocks::world:-2698.5,72.5,-89.5::armor", long, FFFFFFFFFFFFFFFD
"blocks::world:-2698.5,72.5,-89.5::placedbyplayer", boolean, 01
"blocks::world:-2698.5,72.5,-89.5::type", string, 8009776F726B62656E6368
"blocks::world:-2698.5,72.5,-96.5::armor", long, FFFFFFFFFFFFFFFE
"blocks::world:-2698.5,72.5,-96.5::placedbyplayer", boolean, 01
"blocks::world:-2698.5,72.5,-96.5::type", string, 8009776F726B62656E6368
"blocks::world:-2698.5,72.5,-97.5::armor", long, FFFFFFFFFFFFFFFD
"blocks::world:-2698.5,72.5,-97.5::placedbyplayer", boolean, 01
"blocks::world:-2698.5,72.5,-97.5::type", string, 8009776F726B62656E6368
"blocks::world:-2698.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2698.5,78.5,173.5::armor", long, FFFFFFFFFFFFFFFE
"blocks::world:-2698.5,78.5,173.5::block", itemstack, 810576616C756520803B76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A2020747970653A204C45415645530A
"blocks::world:-2698.5,78.5,173.5::grass", boolean, 01
"blocks::world:-2698.5,78.5,173.5::placedbyplayer", boolean, 01
"blocks::world:-2698.5,78.5,173.5::type", string, 8009776F726B62656E6368
"blocks::world:-2698.5,79.5,170.5::armor", double, BFF0000000000000
"blocks::world:-2699.5,74.5,-129.5::armor", long, 0000000000000004
"blocks::world:-2699.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2700.5,72.5,-62.5::armor", double, BFF0000000000000
"blocks::world:-2700.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2701.5,77.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2702.5,78.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2703.5,75.5,114.5::id", long, 00000000000000DE
"blocks::world:-2703.5,75.5,114.5::placedbyplayer", boolean, 01
"blocks::world:-2703.5,75.5,115.5::placedbyplayer", boolean, 01
"blocks::world:-2704.5,72.5,-133.5::armor", long, 0000000000000004
"blocks::world:-2704.5,73.5,23.5::armor", long, 0000000000000000
"blocks::world:-2705.5,76.5,130.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,77.5,100.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,77.5,101.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,77.5,105.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,77.5,106.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,77.5,120.5::block", itemstack, 810576616C756520803B76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A2020747970653A204C45415645530A
"blocks::world:-2705.5,77.5,120.5::grass", boolean, 01
"blocks::world:-2705.5,77.5,120.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,77.5,126.5::block", itemstack, 810576616C756520803B76616C75653A0A20203D3D3A206F72672E62756B6B69742E696E76656E746F72792E4974656D537461636B0A2020747970653A204C45415645530A
"blocks::world:-2705.5,77.5,126.5::grass", boolean, 01
"blocks::world:-2705.5,77.5,126.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,79.5,161.5::placedbyplayer", boolean, 01
"blocks::world:-2705.5,83.5,103.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,72.5,78.5::armor", double, BFF0000000000000
"blocks::world:-2706.5,76.5,130.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,77.5,100.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,106.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,107.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,108.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,112.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,113.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,114.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,119.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,121.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,125.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,126.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,79.5,127.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,106.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,107.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,108.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,113.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,120.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,121.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,125.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,80.5,127.5::placedbyplayer", boolean, 01
"blocks::world:-2706.5,82.5,138.5::placedbyplayer", boolean, 01
"blocks::world:-2707.5,72.5,76.5::placedbyplayer", boolean, 01
"blocks::world:-2707.5,73.5,105.5::placedbyplayer", boolean, 01
"blocks::world:-2707.5,73.5,106.5::placedbyplayer", boolean, 01
